surface_type,ref_or_commit,path_or_identifier,blob_sha_or_comment_id,size_if_known,semantic_type,read_status,duplicate_of,relevance,currentness_class,superseded_by,conflict_id,knowledge_output_destination,notes
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CCI_COLLABORATION_PROTOCOL.md,7e257b40fca656fd7eb5ca91fde7e1dd6b8e6cdc,2162,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CCI_COLOR_TASK_ROUTING_2026-08-20.md,d126530fe51943f5846e39d9a7c3da3af4b69c6f,2067,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CCI_GITHUB_WAKE_RELAY.md,a5c4d7ec5255451cacebacef598fd6a5cf2fd3ac,1435,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CENTRAL_INTEGRATION_REGISTRY.jsonl,c483e5a3afbda6ecaa6a7b0a80a90b36293db048,4291,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CURRENT_DECISIONS_MASTER.md,5bd948fdc393bab1e0fd7eb431782bb66d0c5bad,14865,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/CURRENT_STATE.md,794edc4ae33e65a1b4af37266d993f2085fb7a43,7273,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/DECISION_LEDGER.jsonl,a4383d6c4ba89b6133c8fb49ea12f6887ae8a2ab,22117,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/EXTERNAL_AI_PROMPT_RULES.md,1a5fb1529427ebe6848af9a527913b5783fb13a2,1345,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/FINAL_COMFORT_SWEEP_RULE_2026-08-23.md,b41bf4a4dd843d8dc5e687cb5aa5630ad818d018,2068,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/GLOBAL_REGIE_CANON_AUDIT_2026-08-23.md,b2c15af2709119a2b6a180d22c70e59479d185b8,11651,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/HANDOFF_INDIA6_TO_INDIA7_2026-08-19.md,3312cdfa85dd26e6b2be1cb3f9b393e0c121c765,10420,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA11_RECOVERY_POSTMORTEM_AND_MUST_READ_2026-08-26.md,361ba3283c1b6017a635158efb45921a65a7c143,12342,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA7_BOOTSTRAP_DELTA_2026-08-18.md,e3d222293323730f329b1910d1ad7c0aec744f62,1836,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA7_BOOTSTRAP_DELTA_2026-08-19.md,70ce3c36586038d00c50ec5b9593359bf581367f,3004,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA8_REGIE_READINESS_AUDIT_2026-08-23.md,bf71d0b8a8d3aaf09affe9280caee3af23eeda68,3906,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA9_CANON_RECONCILIATION_2026-08-23.md,3bebd85de0513aad8250ad29220bd27ff1fd60ea,10729,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_CURRENT_KNOWLEDGE_MAP.md,8bf82e467352779705b10455525860fc5126ebf8,12688,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_MASTER_BOOT.md,c6b245cbbb8219b5b122bc618b49232f23188156,11464,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_RECOVERY_DELTAS_CURRENT.md,a933d014e6eed2e82cac6c735358f3f58b703565,11906,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_REGIE_CRITICAL_BOOT_AND_NO_DEFERRAL_2026-08-23.md,ceb3ac8b78ad8fd3f47e852129f3b592d9c0f057,13183,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_REGIE_DOORGANGSPROTOCOL_2026-08-20.md,d052c6fd64525f876499b4c05201c1983fca2c4e,6383,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_ROUTE_TOPOLOGY_CHECKPOINT_2026-08-26.md,6a5c565bcc32f5a10eaf64d4c86a1090e004ba73,5335,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_SESSION_START.md,1f8d145edf8c02e89a4819b29dd8b740be3f96d5,875,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/INDIA_SUCCESSOR_BOOT_PROTOCOL.md,4a537be2343d24e42b15d9d4fa9fc12e5de8bea0,1225,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/KNOWLEDGE_BASELINE_2026-08-23.md,17e97b8a5a663671d9babc1befcd81b94892314b,4813,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/KNOWLEDGE_BASELINE_LATEST.md,24685fcbb53bdfbe2803623ac471765f3cb1a7f5,667,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/LOCATION_RESOLUTION_BEFORE_ABC_2026-08-19.md,33d6ba6df307a94907c3f09a2f23e35063f59ffa,5845,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/LONELY_PLANET_LAYER_RULE_2026-08-22.md,ba1e9ac8f5097b5b649d201ebe4bb2ad9f3108d2,3108,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/MARK_DECISION_PARENT_MICROCLUSTER_RULE_2026-08-20.md,006cbb47663ee8e0f79ca93943de0e63093d068e,1786,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/MARK_HISTORIC_SITE_CONTINUITY_RULE_2026-08-20.md,797070b273bd1da276fe9ea30e9ffcd2ee764f7d,3458,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/MARK_TRAVEL_PREFERENCES_CURRENT.md,13084461b11627626df785464ab8063faa05f13c,20022,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/PRECEDENCE_MAP.jsonl,c7521ad4521b8155da9edb8c581d72a830da7119,7010,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/SEMANTIC_IMPORT_REGISTRY_2026-08-23.jsonl,9f809b1afaa087dc2c691347b8ab4d7ade8ee671,42816,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/SWEEP_ERROR_CLASSES.md,5b74a1636e0531bbfe164caec3f9a4c6d6e51fd6,8053,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/SWEEP_PROTOCOL.md,2646f4d59ad7182e9581738518de7a3f2d3251d0,64872,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/TRIP_FRAME_HARD.md,cd506d251b18b0f540185c6d77561d016d44fe84,2729,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/scripts/preflight_validator.py,d527e0ed90f5824b1352de8aec99a25c74fad511,14885,code,READ_FULL,,LOW,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,governance/scripts/validate_successor_boot.py,4c524b5f3cf2352553d4a0d5cec844e7cf1f8acb,3261,code,READ_FULL,,LOW,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA6_TO_INDIA7_2026-08-18.md,7e86d8ed384c6cb7804a9ffe09d24c93302fceec,11332,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA6_TO_INDIA7_LIVE_DELTA_2026-08-18_2359.md,875a41271ffe04fb86cb35bcc45ccb76aade2ca0,2215,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA8_TO_INDIA9_DISPATCH_2026-08-20.md,419fb5074fa838e8234eb155495d9fc6b1f043df,2892,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA8_TO_INDIA9_FINAL_BOOT_2026-08-23.md,c8b640664b8d62e7e6dfe851be4b518c9df20a44,12147,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA8_TO_INDIA9_LIVE_2026-08-19.md,4ab1cbdc5541bb69e10a4a79176f989654851fe1,8252,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA8_TO_INDIA9_LIVE_DELTA_2026-08-20_0906.md,25c6b199ecf6047091badf69f45e0ed96ed99eb2,1573,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA8_TO_INDIA9_QUARTER_HOUR_PLANNING_DELTA_2026-08-23.md,6b73a5e6a1f055c81e6932b51e35297f00823cfe,12960,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA9_OPTIMIZATION_REPORT_2026-08-23.md,4a0577cb58fde6b00b6e190587d154e27a0f8030,4827,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,handoffs/INDIA9_TO_INDIA10_SUCCESSOR_BOOT_2026-08-23.md,e214bd7d7bb6df7f07733642eded988f7ae057d2,3754,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/.write_test_20260724.tmp,c2926a334d8ce0cd2e55b3aa8b1d5102fc88d9f5,35,non_semantic_scaffold,CLASSIFIED_NON_SEMANTIC,,NONE,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/.write_test_20260724_2.tmp,cdfd51e3aabfe50a84825fe568cfe469fc09ae07,41,non_semantic_scaffold,CLASSIFIED_NON_SEMANTIC,,NONE,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/ACTIVE_SYSTEM.yaml,aa5fd0b289f2c71de789b93c03f6880de027c3d6,389,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/README.md,e7c913dba18d6cf7b33afef184e070f0b3717f5b,1244,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/START.md,3a78386f37cab18366e60039907462ee536618b9,1392,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/BRONS-AUTOBATCH.md,566043e37c68c45e03d91424ddcdab1c7406c032,4608,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/BRONS-B01.md,46320f1ffc119fe475f7ed8a3637ad25ab5d0594,2143,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/BRONS-B02.md,1229ead7072e71b69570b181d2e7f934fb0b99e4,649,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/BRONS-B03.md,d2d4c9ba20ca0b570c0e8ffa3cf41a318ad47b84,649,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/BRONS-B04.md,a66d0a2ccfd04ba151f4f7a755ca824cc675e97e,650,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/GOUD.md,ec28c2ee62c247dca8d663ca85448518d9ffa8c6,838,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/ZILVER-Z01.md,a3407ddb04e437aaefff481990a0db5ef8ceb70b,806,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/prompts/ZILVER-Z02.md,d3a60d0014547b0e8a5a62cf36f243cb91ca2007,800,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/GEO.md,0bef66e66904927c717722c531d0dc594e87a6da,1279,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/GITHUB_REQUIRED.md,c2bac54a2b3789d308888149f9ae2727b9752b99,965,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/INDIA5-PROTOCOL.md,9415c5c2892478263d86caa04b4dcd96a8a93c89,22227,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/INDIA5_REGION_START_PROTOCOL.md,bbdae28e9b9e837519e924bed961c679d31d288b,15991,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/MARK_DECISIONS.md,1c64ca4c0884a1e0c5d7dfcfa384719047b05c16,582,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/NOT_TO_BE_MISSED_FRAMEWORK.md,97d4cc03a4d20b81a252fbd5eca94421975a3375,17419,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/PRACTICAL_DELIVERY.md,f3e8782e656be196aa3b7143836dd6cefcdda713,717,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/RESEARCH_QUALITY.md,94b146ab146b04df041cf4c5b7ba329f84fdaa11,778,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/protocols/ROLE_HANDOFF.md,5372c5bce2ac4d11eaa4c32ee7563a8565225ce5,798,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/registries/DETECTOR_LIBRARY.jsonl,e56129f0f84558f376e2151e441a24fb97e99420,1455,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/registries/DETECTOR_RUN_HISTORY.jsonl,a96ece8fd4c2f031b73c491c687e36c6a8f52f4c,1077,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/roles/BRONS.md,ec7353f6f2fad0aebf98c3a58c4bb9ab6bc9add1,2281,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/roles/GOUD.md,fc8cf880d7df95af976a28477680c3712d825f75,937,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/roles/PRE-BRONS.md,af0ca9ab3afd7e48f1c9ea26a13632bc2feef262,4239,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/roles/ZILVER.md,496c382f4de55c795a52e37c132de9502f39b9d6,964,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/scripts/validate_detector_library.py,2e7400fdbe31bb4b559c69e6ab86e09437741fc3,3038,code,READ_FULL,,LOW,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/scripts/validate_pre_brons_brief.py,dd156450867ca78f69ad899cee6ac4ceaebf1d6d,4450,code,READ_FULL,,LOW,HISTORICAL_PROVENANCE_ONLY,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/BATCH_OUTPUT.md,6103402f5d12dfb7a55d4752152d7782cdee335d,1261,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/BRONS_HANDOFF.md,5cb708c2b8a47d36da414bcd0ddcad8dc3cb7f6a,594,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/GOUD_COMPLETION.md,08da45fd8c4cfa595eec3b68bbf83764ae77cca0,265,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/GOUD_PDF_TEMPLATE.md,698f32857d5d288dee14bb0e3b46ede6a7533f8a,6849,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/PRE_BRONS_REGION_CONTENT_BRIEF_TEMPLATE.md,d2c851fc31cfba377c9f974c28657ff3960cefbc,2824,markdown_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
current_tree,a37423639f7dabb0dfd55c8656d4689bb8a25351,india4/templates/RUN.yaml,345d48b29b6f73e0acfa3e802ff0593fce4347ad,380,structured_data,READ_SCHEMA_AND_VALUES,,MEDIUM,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,"frozen central tree, TASK.md 2.1"
